Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,UNI0000003,Men'S T Shirt - Ci Logo - Blue Small,SUMMER GARMENTS,UNIFORM,-,5,PCS,343.35,1716.75,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000070,Juice - Guava,RTD JUICES - BOTTLE/CAN,RETAIL,-,64,PCS,56,3584,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000071,Coconut Water,RTD JUICES - BOTTLE/CAN,RETAIL,-,44,PCS,24,1056.07,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000027,Juice - Valencia Orange,RTD JUICES - BOTTLE/CAN,RETAIL,-,114,PCS,118.98,13563.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000064,Water Melon Zing Prebiotic 200 ML,RTD JUICES - BOTTLE/CAN,RETAIL,-,104,PCS,47.99,4991.17,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000069,Rose Pistachio Chocolate 55g,CONFECTIONARY,RETAIL,-,23,PCS,49.26,1132.98,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000068,Roasted Almond Chocolate 55g,CONFECTIONARY,RETAIL,-,26,PCS,49.26,1280.76,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000065,Orange Haze Chocolate 55g,CONFECTIONARY,RETAIL,-,27,PCS,49.26,1330.02,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000066,Hazelnut Hour Chocolate 55g,CONFECTIONARY,RETAIL,-,21,PCS,49.26,1034.46,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000067,Mango Menace Chocolate 55g,CONFECTIONARY,RETAIL,-,24,PCS,49.26,1182.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000024,Cold Coffee Can - Irish,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,23,PCS,61.6,1416.8,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000023,Cold Coffee Can - Vietnamese,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,56,PCS,61.6,3449.6,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000022,Cold Brew - Whiskey Barrel,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,14,PCS,171.1,2395.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000021,Cold Brew - Cinnamon,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,37,PCS,109.73,4059.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000020,Cold Brew - French Vanilla,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,33,PCS,109.73,3621.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,21,PCS,108.84,2285.54,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000017,Coffee Mug - Classic - Coffee,MUGS/CUPS,RETAIL,-,12,PCS,106.67,1280.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,-,19,PCS,108.84,2067.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,2,PCS,78.59,157.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,-,8,PCS,78.59,628.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,-,10,PCS,78.59,785.88,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000012,Tote Bag,LIFESTYLE ACCESSORIES,RETAIL,-,9,PCS,88.5,796.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000011,Cork Diary,LIFESTYLE ACCESSORIES,RETAIL,-,12,PCS,224.2,2690.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000010,Pack Of 30 Sachets Instant Coffee Classic,INSTANT COFFEE - DRY,RETAIL,-,16,PCS,189.35,3029.67,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000009,Pack Of 30 Sachets Flavoured Instant Coffee,INSTANT COFFEE - DRY,RETAIL,-,43,PCS,171.5,7374.55,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,-,42,PCS,217.62,9139.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,-,69,PCS,161.14,11118.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,-,18,PCS,302.49,5444.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000001,Water Bottle - 500 Ml,BOTTLED WATER,RETAIL,-,66,PCS,15.52,1024.19,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000063,Hoodie - Xxl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000061,Hoodie - L,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000060,Hoodie - M,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000059,Hoodie - S,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,-,8,PCS,90.27,722.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,-,8,PCS,90.27,722.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,-,8,PCS,90.27,722.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000054,Water Bottle - Ebony - Black,SIPPERS/BOTTLES,RETAIL,-,14,PCS,620.71,8690,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000053,Water Bottle - Ebony - Olive Green,SIPPERS/BOTTLES,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000052,Sipper - Cylindrical Long White,SIPPERS/BOTTLES,RETAIL,-,6,PCS,375.2,2251.2,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000051,Sipper - Biggest White With Steel Rim,SIPPERS/BOTTLES,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,-,6,PCS,324.5,1947,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000026,Ice Tea - Lavender,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,37,PCS,88.5,3274.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,44,PCS,88.5,3894,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000048,Masala Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,26,PCS,63.21,1643.33,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000047,Masala Almond - 40 Gms,RTE - SNACKS,RETAIL,-,24,PCS,63.21,1516.92,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000046,Coffee Almond Shots - 40 Gms,RTE - SNACKS,RETAIL,-,23,PCS,53.42,1228.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000045,Hazelnut Chocolate Shots - 40 Gms,RTE - SNACKS,RETAIL,-,32,PCS,58.95,1886.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000044,Chocolate Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,28,PCS,62.87,1760.45,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,-,23,PCS,62.91,1446.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000042,The Ultimate Sweet Crunchy Nut Mix - 70 Gms,RTE - SNACKS,RETAIL,-,43,PCS,88.33,3798.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RET0000041,The Ultimate Trail Mix - 70 Gms,RTE - SNACKS,RETAIL,-,22,PCS,77.4,1702.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000071,Gelato - Mango Sorbet,RM FOOD - ICE CREAMS,RAW MATERIAL,-,5195,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000069,Gelato - White Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000068,Gelato - Dark Chocolate Sea Salt Caramel,RM FOOD - ICE CREAMS,RAW MATERIAL,-,5628,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000067,Gelato - Belgian Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,-,7570,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000066,Gelato - Vanilla,RM FOOD - ICE CREAMS,RAW MATERIAL,-,5123,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,-,15033,GM,0.2,2988.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.56,140.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1275,GM,0.77,981.75,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,84,GM,0.35,29.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,390,GM,0.36,138.99,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000135,Cheese Feta Imported,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,495,GM,1.92,951.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000133,Togarashi Seasoning,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000132,Olives Black Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,900,GM,0.76,687.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,220,GM,0.65,142.31,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,150,GM,2.68,401.66,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000122,Oil Olive,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1550,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.48,47.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,3.53,353.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.34,33.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.17,16.83,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,300,GM,0.47,141.14,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,84,GM,0.73,61,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.2,19.74,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,1.14,114.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000105,Banana Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,105.67,211.34,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,39.62,198.12,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,170.08,340.15,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,65.41,196.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,119.42,597.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,48.03,144.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,28.24,28.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,103.92,311.77,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,172.93,345.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,116.63,116.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,32.38,97.14,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,67,GM,0.83,55.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,72.15,144.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000078,Chipotle Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,80.74,80.74,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,191.31,573.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,46.24,46.24,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,166.84,500.52,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Ansh Kumar,26-8-2025,76,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,70,GM,0.79,55.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000145,J1 Matcha Powder,RM BEVERAGES - POWDERS,RAW MATERIAL,-,381,GM,5.89,2244.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000043,Coffee Powder - Coffeeccino,RM BEVERAGES - POWDERS,RAW MATERIAL,-,9870,GM,0.93,9200.81,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000040,Refresh Tea - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,-,5300,GM,1.01,5378.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000039,Refresh Tea - Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,-,5260,GM,0.97,5089.58,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000036,Iced Tea Powder - Classic Lemon,RM BEVERAGES - POWDERS,RAW MATERIAL,-,3684,GM,0.43,1595.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000035,Iced Tea Powder - Green Apple,RM BEVERAGES - POWDERS,RAW MATERIAL,-,3720,GM,0.45,1659.27,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000034,Chocolate Powder - 0% Sugar,RM BEVERAGES - POWDERS,RAW MATERIAL,-,4570,GM,1.23,5602.91,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,25-8-2025,75,RAW0000033,Chocolate Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,-,2780,GM,0.78,2168.34,,
